Store,Date,Weekly_Sales
27,22-06-2012,1837884.79
27,29-06-2012,1842555.32
27,6/7/2012,2062224.92
27,13-07-2012,1755889.53
27,20-07-2012,1730913.66
27,27-07-2012,1625883.71
27,3/8/2012,1705810.84
27,10/8/2012,1720537.26
27,17-08-2012,1735339.59
27,24-08-2012,1780443.36
27,31-08-2012,1731935.43
27,7/9/2012,1840955.23
27,14-09-2012,1519604.5
27,21-09-2012,1557485.75
27,28-09-2012,1540687.63
27,5/10/2012,1591816.88
27,12/10/2012,1660081.29
27,19-10-2012,1620374.24
27,26-10-2012,1703047.74
28,5/2/2010,1672352.29
28,12/2/2010,1558968.49
28,19-02-2010,1491300.42
28,26-02-2010,1542173.33
28,5/3/2010,1608435.45
28,12/3/2010,1326877.11
28,19-03-2010,1279819.43
28,26-03-2010,1245268.77
28,2/4/2010,1441559.4
28,9/4/2010,1382359.21
28,16-04-2010,1268240.66
28,23-04-2010,1244177.21
28,30-04-2010,1186971.02
28,7/5/2010,1532893.22
28,14-05-2010,1245898.73
28,21-05-2010,1217923.71
28,28-05-2010,1176588.25
28,4/6/2010,1543678.02
28,11/6/2010,1348995.17
28,18-06-2010,1267619.06
28,25-06-2010,1231025.07
28,2/7/2010,1399960.15
28,9/7/2010,1340293.87
28,16-07-2010,1225336.41
28,23-07-2010,1205884.98
28,30-07-2010,1150204.71
28,6/8/2010,1523101.38
28,13-08-2010,1218688.09
28,20-08-2010,1195897.6
28,27-08-2010,1191585.92
28,3/9/2010,1523410.71
28,10/9/2010,1246062.17
28,17-09-2010,1159812.35
28,24-09-2010,1111797.21
28,1/10/2010,1203080.41
28,8/10/2010,1334571.87
28,15-10-2010,1158062.99
28,22-10-2010,1120619.32
28,29-10-2010,1231688.48
28,5/11/2010,1501663.26
28,12/11/2010,1266460.45
28,19-11-2010,1179315.72
28,26-11-2010,1937033.5
28,3/12/2010,1447916.29
28,10/12/2010,1466164.49
28,17-12-2010,1510443.62
28,24-12-2010,2026026.39
28,31-12-2010,1090558.57
28,7/1/2011,1402902.47
28,14-01-2011,1098286.61
28,21-01-2011,1079669.11
28,28-01-2011,1127859.69
28,4/2/2011,1564897.32
28,11/2/2011,1397301.38
28,18-02-2011,1514828.82
28,25-02-2011,1311796.91
28,4/3/2011,1723736.91
28,11/3/2011,1380836.35
28,18-03-2011,1286413.71
28,25-03-2011,1201059.72
28,1/4/2011,1336838.41
28,8/4/2011,1414713.5
28,15-04-2011,1240126.07
28,22-04-2011,1297452
28,29-04-2011,1222367.9
28,6/5/2011,1515890.38
28,13-05-2011,1253316.3
28,20-05-2011,1151282.31
28,27-05-2011,1160043.98
28,3/6/2011,1403779.25
28,10/6/2011,1339972.83
28,17-06-2011,1268503.49
28,24-06-2011,1208809.34
28,1/7/2011,1319054.57
28,8/7/2011,1459655.85
28,15-07-2011,1197373.13
28,22-07-2011,1165870.54
28,29-07-2011,1114530.29
28,5/8/2011,1523870.89
28,12/8/2011,1218764.94
28,19-08-2011,1200019.74
28,26-08-2011,1166479.51
28,2/9/2011,1468871.49
28,9/9/2011,1310087
28,16-09-2011,1159212.1
28,23-09-2011,1109105.92
28,30-09-2011,1120731.76
28,7/10/2011,1557314.58
28,14-10-2011,1220984.94
28,21-10-2011,1203172.05
28,28-10-2011,1242746.06
28,4/11/2011,1576654.67
28,11/11/2011,1402654.95
28,18-11-2011,1255081.22
28,25-11-2011,1929738.27
28,2/12/2011,1368130.35
28,9/12/2011,1467024.3
28,16-12-2011,1429954.66
28,23-12-2011,1796203.51
28,30-12-2011,1270036.53
28,6/1/2012,1466046.07
28,13-01-2012,1161190.29
28,20-01-2012,1129540.48
28,27-01-2012,1132948.48
28,3/2/2012,1531599.44
28,10/2/2012,1572966.15
28,17-02-2012,1501503.68
28,24-02-2012,1323487.91
28,2/3/2012,1451740.57
28,9/3/2012,1680764.06
28,16-03-2012,1337875.49
28,23-03-2012,1216059.41
28,30-03-2012,1209524.11
28,6/4/2012,1559592.79
28,13-04-2012,1290684.95
28,20-04-2012,1180797.2
28,27-04-2012,1170456.16
28,4/5/2012,1450628.85
28,11/5/2012,1264575.18
28,18-05-2012,1213310.45
28,25-05-2012,1151214.41
28,1/6/2012,1245480.95
28,8/6/2012,1440687.69
28,15-06-2012,1229760.97
28,22-06-2012,1180671.55
28,29-06-2012,1129031.98
28,6/7/2012,1500863.54
28,13-07-2012,1179915.04
28,20-07-2012,1149427.48
28,27-07-2012,1135035.09
28,3/8/2012,1376520.1
28,10/8/2012,1269113.41
28,17-08-2012,1184198.41
28,24-08-2012,1199309.59
28,31-08-2012,1227118.75
28,7/9/2012,1469693.99
28,14-09-2012,1124660.77
28,21-09-2012,1135340.19
28,28-09-2012,1129508.61
28,5/10/2012,1462941.03
28,12/10/2012,1205536.71
28,19-10-2012,1143724.48
28,26-10-2012,1213860.61
29,5/2/2010,538634.46
29,12/2/2010,529672.95
29,19-02-2010,542399.07
29,26-02-2010,488417.61
29,5/3/2010,535087.91
29,12/3/2010,519042.49
29,19-03-2010,496851.6
29,26-03-2010,552985.34
29,2/4/2010,599629.25
29,9/4/2010,569937.23
29,16-04-2010,509100.84
29,23-04-2010,505329.66
29,30-04-2010,501013.47
29,7/5/2010,568497.35
29,14-05-2010,518940.88
29,21-05-2010,502021.82
29,28-05-2010,577627.66
29,4/6/2010,588017.66
29,11/6/2010,540716.58
29,18-06-2010,558731.74
29,25-06-2010,585548.79
29,2/7/2010,581473.55
29,9/7/2010,563449.43
29,16-07-2010,512292.01
29,23-07-2010,506502.09
29,30-07-2010,509872.77
29,6/8/2010,519787.93
29,13-08-2010,495269
29,20-08-2010,531640.19
29,27-08-2010,545766.13
29,3/9/2010,579272.38
29,10/9/2010,491290.37
29,17-09-2010,463752.89
29,24-09-2010,465338.41
29,1/10/2010,474698.01
29,8/10/2010,530059.06
29,15-10-2010,483011.69
29,22-10-2010,505221.17
29,29-10-2010,527058.59
29,5/11/2010,521002.97
29,12/11/2010,524450.7
29,19-11-2010,508174.55
29,26-11-2010,975268.91
29,3/12/2010,642678.53
29,10/12/2010,713834.74
29,17-12-2010,850538.25
29,24-12-2010,1130926.79
29,31-12-2010,465992.02
29,7/1/2011,455952.18
29,14-01-2011,426905.26
29,21-01-2011,445134.15
29,28-01-2011,410426.97
29,4/2/2011,504126.89
29,11/2/2011,550387.78
29,18-02-2011,542529.21
29,25-02-2011,483660.15
29,4/3/2011,536031.67
29,11/3/2011,493430.45
29,18-03-2011,493653.43
29,25-03-2011,478773.05
29,1/4/2011,475615.26
29,8/4/2011,505304.33
29,15-04-2011,518245.97
29,22-04-2011,589252.69
29,29-04-2011,493078.64
29,6/5/2011,534372.53
29,13-05-2011,549551.02
29,20-05-2011,492932.51
29,27-05-2011,550735.64
29,3/6/2011,598251.57
29,10/6/2011,558431.44
29,17-06-2011,536914.17
29,24-06-2011,545368.17
29,1/7/2011,567114.6
29,8/7/2011,547586.07
29,15-07-2011,505246.15
29,22-07-2011,507335.75
29,29-07-2011,474653.06
29,5/8/2011,503486.37
29,12/8/2011,471311.5
29,19-08-2011,498056
29,26-08-2011,608294.98
29,2/9/2011,497085.91
29,9/9/2011,505406.72
29,16-09-2011,474129.35
29,23-09-2011,475696.37
29,30-09-2011,446516.26
29,7/10/2011,514993
29,14-10-2011,475776.45
29,21-10-2011,505068.22
29,28-10-2011,515119.64
29,4/11/2011,620735.72
29,11/11/2011,531600.62
29,18-11-2011,504601.29
29,25-11-2011,913165.19
29,2/12/2011,579874.22
29,9/12/2011,633240.53
29,16-12-2011,736805.66
29,23-12-2011,1016637.39
29,30-12-2011,551743.05
29,6/1/2012,469773.85
29,13-01-2012,444756.37
29,20-01-2012,446863.31
29,27-01-2012,395987.24
29,3/2/2012,493159.35
29,10/2/2012,545840.05
29,17-02-2012,559606.91
29,24-02-2012,488782.63
29,2/3/2012,500801.72
29,9/3/2012,504750.35
29,16-03-2012,489293.72
29,23-03-2012,517408.48
29,30-03-2012,504566.28
29,6/4/2012,633826.55
29,13-04-2012,520493.83
29,20-04-2012,525200.59
29,27-04-2012,497250.22
29,4/5/2012,504963.84
29,11/5/2012,529707.87
29,18-05-2012,543706.04
29,25-05-2012,549665.67
29,1/6/2012,576252.35
29,8/6/2012,554093.15
29,15-06-2012,552338.76
29,22-06-2012,581854.5
29,29-06-2012,555954.13
29,6/7/2012,578832.41
29,13-07-2012,514709.76
29,20-07-2012,506705.36
29,27-07-2012,475158.24
29,3/8/2012,504754.74
29,10/8/2012,518628.42
29,17-08-2012,416881.66
29,24-08-2012,615026.15
29,31-08-2012,545844.91
29,7/9/2012,540811.85
29,14-09-2012,475127.18
29,21-09-2012,489079.23
29,28-09-2012,489674.23
29,5/10/2012,520632.8
29,12/10/2012,513737
29,19-10-2012,516909.24
29,26-10-2012,534970.68
30,5/2/2010,465108.52
30,12/2/2010,497374.57
30,19-02-2010,463513.26
30,26-02-2010,472330.71
30,5/3/2010,472591.07
30,12/3/2010,468189.93
30,19-03-2010,445736.36
30,26-03-2010,442457.35
30,2/4/2010,457884.06
30,9/4/2010,454800.96
30,16-04-2010,471054.16
30,23-04-2010,462454.39
30,30-04-2010,456140.34
30,7/5/2010,457883.94
30,14-05-2010,461868.09
30,21-05-2010,455751.84
30,28-05-2010,462474.16
30,4/6/2010,458343.7
30,11/6/2010,445530.16
30,18-06-2010,447727.52
30,25-06-2010,453210.24
30,2/7/2010,450337.47
30,9/7/2010,436293.4
30,16-07-2010,438068.71
30,23-07-2010,440491.33
30,30-07-2010,437893.76
30,6/8/2010,441407.06
30,13-08-2010,444160.07
30,20-08-2010,447139.8
30,27-08-2010,443810.78
30,3/9/2010,461548.98
30,10/9/2010,455162.92
30,17-09-2010,462058.19
30,24-09-2010,448392.17
30,1/10/2010,445475.3
30,8/10/2010,462080.47
30,15-10-2010,453943.89
30,22-10-2010,459631.74
30,29-10-2010,438334.39
30,5/11/2010,484661.87
30,12/11/2010,431266.64
30,19-11-2010,423707.69
30,26-11-2010,462732.36
30,3/12/2010,407112.22
30,10/12/2010,428631.91
30,17-12-2010,445332.28
30,24-12-2010,519354.88
30,31-12-2010,397631.02
30,7/1/2011,451077.21
30,14-01-2011,465408.72
30,21-01-2011,439132.62
30,28-01-2011,425989.04
30,4/2/2011,490970.95
30,11/2/2011,470921.24
30,18-02-2011,417070.51
30,25-02-2011,432687.97
30,4/3/2011,443334.71
30,11/3/2011,438529.81
30,18-03-2011,425470.84
30,25-03-2011,431754.01
30,1/4/2011,437926.79
30,8/4/2011,443889.5
30,15-04-2011,426666.92
30,22-04-2011,445358.73
30,29-04-2011,423687.2
30,6/5/2011,438789.52
30,13-05-2011,424614.59
30,20-05-2011,435102.2
30,27-05-2011,429305.82
30,3/6/2011,432808.48
30,10/6/2011,424697.05
30,17-06-2011,435481.03
30,24-06-2011,422715.74
30,1/7/2011,428782.38
30,8/7/2011,419764.37
30,15-07-2011,420515.63
30,22-07-2011,423441.76
30,29-07-2011,414245.96
30,5/8/2011,431798.64
30,12/8/2011,412224.67
30,19-08-2011,414450.61
30,26-08-2011,387944.83
30,2/9/2011,369722.32
30,9/9/2011,370897.82
30,16-09-2011,382914.66
30,23-09-2011,391837.56
30,30-09-2011,387001.13
30,7/10/2011,417528.26
30,14-10-2011,410711.99
30,21-10-2011,428958.53
30,28-10-2011,426151.88
30,4/11/2011,432359.04
30,11/11/2011,409686.63
30,18-11-2011,436462.63
30,25-11-2011,452163.93
30,2/12/2011,412385.75
30,9/12/2011,436741.02
30,16-12-2011,441265.08
30,23-12-2011,492022.68
30,30-12-2011,376777.45
30,6/1/2012,457030.86
30,13-01-2012,447023.91
30,20-01-2012,438760.62
30,27-01-2012,433037.66
30,3/2/2012,434080.74
30,10/2/2012,451365.99
30,17-02-2012,435109.11
30,24-02-2012,425215.71
30,2/3/2012,438640.61
30,9/3/2012,446617.89
30,16-03-2012,413617.45
30,23-03-2012,430222.97
30,30-03-2012,449603.91
30,6/4/2012,461511.92
30,13-04-2012,428784.7
30,20-04-2012,462909.41
30,27-04-2012,433744.83
30,4/5/2012,454477.54
30,11/5/2012,436070.45
30,18-05-2012,460945.14
30,25-05-2012,449355.91
30,1/6/2012,427021.18
30,8/6/2012,437222.94
30,15-06-2012,438523.24
30,22-06-2012,428554.63
30,29-06-2012,423192.4
30,6/7/2012,440553.42
30,13-07-2012,417640.34
30,20-07-2012,427491.04
30,27-07-2012,424581.17
30,3/8/2012,425136.55
30,10/8/2012,430878.28
30,17-08-2012,423351.15
30,24-08-2012,425296.65
30,31-08-2012,439132.5
30,7/9/2012,433565.77
30,14-09-2012,437773.31
30,21-09-2012,443891.64
30,28-09-2012,425410.04
30,5/10/2012,446751.45
30,12/10/2012,434593.26
30,19-10-2012,437537.29
30,26-10-2012,439424.5
31,5/2/2010,1469252.05
31,12/2/2010,1543947.23
31,19-02-2010,1473386.75
31,26-02-2010,1344354.41
31,5/3/2010,1384870.51
31,12/3/2010,1366193.35
31,19-03-2010,1332261.01
31,26-03-2010,1229635.7
31,2/4/2010,1357600.68
31,9/4/2010,1395710.09
31,16-04-2010,1367448.28
31,23-04-2010,1280465.8
31,30-04-2010,1243200.24
31,7/5/2010,1381796.8
31,14-05-2010,1287288.59
31,21-05-2010,1337405.6
31,28-05-2010,1309437.17
31,4/6/2010,1427624.5
31,11/6/2010,1377092.33
31,18-06-2010,1368090.08
31,25-06-2010,1303523.73
31,2/7/2010,1311704.92
31,9/7/2010,1315118.4
31,16-07-2010,1335433.72
31,23-07-2010,1276031.84
31,30-07-2010,1231993.14
31,6/8/2010,1352401.08
31,13-08-2010,1327719.34
31,20-08-2010,1376571.21
31,27-08-2010,1326621.98
31,3/9/2010,1302047.48
31,10/9/2010,1308179.02
31,17-09-2010,1294105.01
31,24-09-2010,1230250.25
31,1/10/2010,1213981.64
31,8/10/2010,1300131.68
31,15-10-2010,1265852.43
31,22-10-2010,1262289.29
31,29-10-2010,1257921.28
31,5/11/2010,1324455.72
31,12/11/2010,1352780.76
31,19-11-2010,1359158.57
31,26-11-2010,1858856.06
31,3/12/2010,1338716.37
31,10/12/2010,1475685.1
31,17-12-2010,1714667
31,24-12-2010,2068942.97
31,31-12-2010,1198071.6
31,7/1/2011,1311986.87
31,14-01-2011,1350730.31
31,21-01-2011,1344167.13
31,28-01-2011,1254955.68
31,4/2/2011,1443206.46
31,11/2/2011,1539230.32
31,18-02-2011,1539063.91
31,25-02-2011,1365678.22
31,4/3/2011,1412721.18
31,11/3/2011,1405572.93
31,18-03-2011,1425559.02
31,25-03-2011,1357036.1
31,1/4/2011,1344890.73
31,8/4/2011,1416790.17
31,15-04-2011,1408464.08
31,22-04-2011,1461393.91
31,29-04-2011,1331137.96
31,6/5/2011,1388755.61
31,13-05-2011,1408118.22
31,20-05-2011,1387365.19
31,27-05-2011,1342273.64
31,3/6/2011,1430348.1
31,10/6/2011,1425299.37
31,17-06-2011,1491039.14
31,24-06-2011,1375962.46
31,1/7/2011,1371889.27
31,8/7/2011,1423144.47
31,15-07-2011,1415473.91
31,22-07-2011,1401944.8
31,29-07-2011,1308122.15
31,5/8/2011,1428993.33
31,12/8/2011,1443311.49
31,19-08-2011,1487542.53
31,26-08-2011,1417267.07
31,2/9/2011,1385769.03
31,9/9/2011,1376670.27
31,16-09-2011,1363460.86
31,23-09-2011,1347607.74
31,30-09-2011,1285534.74
31,7/10/2011,1427383.24
31,14-10-2011,1378340.18
31,21-10-2011,1409310.4
31,28-10-2011,1346862.72
31,4/11/2011,1426405.46
31,11/11/2011,1444783.64
31,18-11-2011,1445174.79
31,25-11-2011,1934099.65
31,2/12/2011,1388809.43
31,9/12/2011,1556798.94
31,16-12-2011,1611196.61
31,23-12-2011,2026176.14
31,30-12-2011,1355405.95
31,6/1/2012,1401232.52
31,13-01-2012,1377485.12
31,20-01-2012,1372504.9
31,27-01-2012,1259941.48
31,3/2/2012,1391479.91
31,10/2/2012,1527688.58
31,17-02-2012,1570813.52
31,24-02-2012,1392543.37
31,2/3/2012,1427881.22
31,9/3/2012,1439034.86
31,16-03-2012,1481728.13
31,23-03-2012,1365824.97
31,30-03-2012,1318854.22
31,6/4/2012,1496169.81
31,13-04-2012,1407842.91
31,20-04-2012,1407036.59
31,27-04-2012,1311352.25
31,4/5/2012,1391257.28
31,11/5/2012,1392938.06
31,18-05-2012,1441473.82
31,25-05-2012,1397094.26
31,1/6/2012,1404516.29
31,8/6/2012,1443285.79
31,15-06-2012,1431003.43
31,22-06-2012,1394065.76
31,29-06-2012,1349202.25
31,6/7/2012,1458059.42
31,13-07-2012,1374301.34
31,20-07-2012,1392395.2
31,27-07-2012,1303732.36
31,3/8/2012,1390174.63
31,10/8/2012,1386472.59
31,17-08-2012,1410181.7
31,24-08-2012,1379783.21
31,31-08-2012,1373651.49
31,7/9/2012,1358111.62
31,14-09-2012,1327705.44
31,21-09-2012,1373064.87
31,28-09-2012,1279080.58
31,5/10/2012,1363365.05
31,12/10/2012,1401113.42
31,19-10-2012,1378730.45
31,26-10-2012,1340232.55
32,5/2/2010,1087616.19
32,12/2/2010,1123566.12
32,19-02-2010,1082559.06
32,26-02-2010,1053247.1
32,5/3/2010,1066566.74
32,12/3/2010,1093319.37
32,19-03-2010,1059781.78
32,26-03-2010,1076021.58
32,2/4/2010,1131732.94
32,9/4/2010,1095889.22
32,16-04-2010,1082763.27
32,23-04-2010,1072474.8
32,30-04-2010,1066792.63
32,7/5/2010,1133657.58
32,14-05-2010,1079314.52
32,21-05-2010,1143819.35
32,28-05-2010,1205662.85
32,4/6/2010,1149234.96
32,11/6/2010,1192074.09
32,18-06-2010,1150191.72
32,25-06-2010,1124763.74
32,2/7/2010,1187988.64
32,9/7/2010,1077253.67
32,16-07-2010,1120172.24
32,23-07-2010,1109574.11
32,30-07-2010,1065350.56
32,6/8/2010,1144552.09
32,13-08-2010,1157975.68
32,20-08-2010,1189887.86
32,27-08-2010,1140501.03
32,3/9/2010,1095932.51
32,10/9/2010,1028635.39
32,17-09-2010,1043962.36
32,24-09-2010,1067432.1
32,1/10/2010,1061089.56
32,8/10/2010,1085483.44
32,15-10-2010,1096692.88
32,22-10-2010,1102185
32,29-10-2010,1115138.51
32,5/11/2010,1063056.21
32,12/11/2010,1141019.11
32,19-11-2010,1150729.89
32,26-11-2010,1634635.86
32,3/12/2010,1200892.56
32,10/12/2010,1377322.73
32,17-12-2010,1557776.1
32,24-12-2010,1949183.14
32,31-12-2010,955463.84
32,7/1/2011,1046416.17
32,14-01-2011,1028206.51
32,21-01-2011,1078348.91
32,28-01-2011,1006814.85
32,4/2/2011,1070457.8
32,11/2/2011,1124357.2
32,18-02-2011,1183528.58
32,25-02-2011,1054754.67
32,4/3/2011,1106847.62
32,11/3/2011,1101458.21
32,18-03-2011,1100765.5
32,25-03-2011,1068719.22
32,1/4/2011,1051121.02
32,8/4/2011,1102975.59
32,15-04-2011,1120508.14
32,22-04-2011,1210602.91
32,29-04-2011,1107494.55
32,6/5/2011,1181793.55
32,13-05-2011,1138162.76
32,20-05-2011,1145084.76
32,27-05-2011,1175447.49
32,3/6/2011,1167757
32,10/6/2011,1239741.34
32,17-06-2011,1192031.38
32,24-06-2011,1163869.52
32,1/7/2011,1199845.29
32,8/7/2011,1110244.52
32,15-07-2011,1144254.26
32,22-07-2011,1185674.48
32,29-07-2011,1169988.62
32,5/8/2011,1201694.14
32,12/8/2011,1206795.74
32,19-08-2011,1221318.17
32,26-08-2011,1183740.91
32,2/9/2011,1152117.5
32,9/9/2011,1128237.3
32,16-09-2011,1142499.25
32,23-09-2011,1116140.29
32,30-09-2011,1088943.98
32,7/10/2011,1149448.02
32,14-10-2011,1175420.26
32,21-10-2011,1151258.74
32,28-10-2011,1185391.96
32,4/11/2011,1204628.28
32,11/11/2011,1182733
32,18-11-2011,1181651.55
32,25-11-2011,1684468.66
32,2/12/2011,1179773.88
32,9/12/2011,1415746.91
32,16-12-2011,1556017.91
32,23-12-2011,1959526.96
32,30-12-2011,1102367.65
32,6/1/2012,1099937.25
32,13-01-2012,1071598.36
32,20-01-2012,1080012.04
32,27-01-2012,1051864.6
32,3/2/2012,1156826.31
32,10/2/2012,1129422.86
32,17-02-2012,1243812.59
32,24-02-2012,1091822.72
32,2/3/2012,1153332.89
32,9/3/2012,1124537.97
32,16-03-2012,1138101.18
32,23-03-2012,1146632.46
32,30-03-2012,1108686.87
32,6/4/2012,1270577.01
32,13-04-2012,1171834.47
32,20-04-2012,1121405.91
32,27-04-2012,1126962.44
32,4/5/2012,1187384.53
32,11/5/2012,1187051.07
32,18-05-2012,1177539.71
32,25-05-2012,1232784.22
32,1/6/2012,1157557.79
32,8/6/2012,1246322.44
32,15-06-2012,1234759.54
32,22-06-2012,1196880.11
32,29-06-2012,1178211.81
32,6/7/2012,1214183.97
32,13-07-2012,1141184.66
32,20-07-2012,1167829.33
32,27-07-2012,1144901.52
32,3/8/2012,1183571.35
32,10/8/2012,1227469.2
32,17-08-2012,1261306.37
32,24-08-2012,1272809.11
32,31-08-2012,1183979.27
32,7/9/2012,1126685.95
32,14-09-2012,1156377.47
32,21-09-2012,1159119.6
32,28-09-2012,1157111.15
32,5/10/2012,1202775.24
32,12/10/2012,1176681.31
32,19-10-2012,1199292.06
32,26-10-2012,1219979.29
33,5/2/2010,274593.43
33,12/2/2010,294882.83
33,19-02-2010,296850.83
33,26-02-2010,284052.77
33,5/3/2010,291484.89
33,12/3/2010,312161
33,19-03-2010,282235.73
33,26-03-2010,262893.76
33,2/4/2010,274634.52
33,9/4/2010,325201.05
33,16-04-2010,307779.64
33,23-04-2010,263263.02
33,30-04-2010,275883.23
33,7/5/2010,326870.13
33,14-05-2010,331173.51
33,21-05-2010,294264.2
33,28-05-2010,279246.33
33,4/6/2010,285100
33,11/6/2010,310800.79
33,18-06-2010,272399.08
33,25-06-2010,259419.91
33,2/7/2010,267495.76
33,9/7/2010,302423.93
33,16-07-2010,280937.84
33,23-07-2010,252734.31
33,30-07-2010,242047.03
33,6/8/2010,262789.95
33,13-08-2010,265367.51
33,20-08-2010,230519.49
33,27-08-2010,224031.19
33,3/9/2010,237405.82
33,10/9/2010,272834.88
33,17-09-2010,246277.18
33,24-09-2010,231976.84
33,1/10/2010,224294.39
33,8/10/2010,266484.19
33,15-10-2010,251732.92
33,22-10-2010,234175.92
33,29-10-2010,213538.32
33,5/11/2010,246124.61
33,12/11/2010,272803.94
33,19-11-2010,224639.76
33,26-11-2010,240044.57
33,3/12/2010,209986.25
33,10/12/2010,253050.1
33,17-12-2010,238875.26
33,24-12-2010,249246.8
33,31-12-2010,219804.85
33,7/1/2011,243948.82
33,14-01-2011,259527.75
33,21-01-2011,244856.44
33,28-01-2011,231155.9
33,4/2/2011,234218.03
33,11/2/2011,276198.74
33,18-02-2011,252349.6
33,25-02-2011,242901.21
33,4/3/2011,245435.8
33,11/3/2011,270921.44
33,18-03-2011,247234.47
33,25-03-2011,238084.08
33,1/4/2011,232769.09
33,8/4/2011,271924.73
33,15-04-2011,275749.56
33,22-04-2011,248603.3
33,29-04-2011,248561.86
33,6/5/2011,257031.19
33,13-05-2011,279466.87
33,20-05-2011,239206.26
33,27-05-2011,239431.85
33,3/6/2011,243477.03
33,10/6/2011,258427.39
33,17-06-2011,238172.66
33,24-06-2011,238433.53
33,1/7/2011,226702.36
33,8/7/2011,262717.71
33,15-07-2011,265003.47
33,22-07-2011,238915.05
33,29-07-2011,224806.96
33,5/8/2011,242456.39
33,12/8/2011,274721.85
33,19-08-2011,242771.37
33,26-08-2011,237095.82
33,2/9/2011,239198.36
33,9/9/2011,281842.28
33,16-09-2011,262407.57
33,23-09-2011,234793.12
33,30-09-2011,229731.98
33,7/10/2011,262159.13
33,14-10-2011,272487.33
33,21-10-2011,233543.08
33,28-10-2011,231319.96
33,4/11/2011,236157.12
33,11/11/2011,271961.04
33,18-11-2011,251294.5
33,25-11-2011,255996.47
33,2/12/2011,220060.35
33,9/12/2011,270373.05
33,16-12-2011,259638.35
33,23-12-2011,256235.19
33,30-12-2011,215359.21
33,6/1/2012,267058.08
33,13-01-2012,279447.22
33,20-01-2012,244899.2
33,27-01-2012,236920.49
33,3/2/2012,256091.32
33,10/2/2012,282552.58
33,17-02-2012,266300.98
33,24-02-2012,242526.7
33,2/3/2012,248051.53
33,9/3/2012,287346.29
33,16-03-2012,278067.73
33,23-03-2012,246970.97
33,30-03-2012,251327.67
33,6/4/2012,275911.97
33,13-04-2012,312698.67
33,20-04-2012,261837.2
33,27-04-2012,249798.75
33,4/5/2012,270497.51
33,11/5/2012,295841.84
33,18-05-2012,276899.95
33,25-05-2012,261851.74
33,1/6/2012,261131.09
33,8/6/2012,286082.76
33,15-06-2012,290444.31
33,22-06-2012,261666.29
33,29-06-2012,244338.31
33,6/7/2012,273690.37
33,13-07-2012,287033.64
33,20-07-2012,253205.89
33,27-07-2012,249134.32
33,3/8/2012,258533.12
33,10/8/2012,297753.49
33,17-08-2012,270097.76
33,24-08-2012,247672.56
33,31-08-2012,237129.81
33,7/9/2012,286428.78
33,14-09-2012,277417.53
33,21-09-2012,252709.58
33,28-09-2012,242813.51
33,5/10/2012,265444.9
33,12/10/2012,291781.15
33,19-10-2012,254412.34
33,26-10-2012,253731.13
34,5/2/2010,956228.96
34,12/2/2010,994610.99
34,19-02-2010,983963.07
34,26-02-2010,905756.13
34,5/3/2010,918295.79
34,12/3/2010,921247.88
34,19-03-2010,892070.82
34,26-03-2010,880742.35
34,2/4/2010,979428.66
34,9/4/2010,950684.2
34,16-04-2010,923344.54
34,23-04-2010,910240.68
34,30-04-2010,859922.19
34,7/5/2010,953495.48
34,14-05-2010,933924.44
34,21-05-2010,913616.32
34,28-05-2010,942868.38
34,4/6/2010,966187.51
34,11/6/2010,954681.56
34,18-06-2010,941612.04
34,25-06-2010,895800.07
34,2/7/2010,919229.36
34,9/7/2010,911210.81
34,16-07-2010,930269.79
34,23-07-2010,902050.95
34,30-07-2010,875976.83
34,6/8/2010,987435.35
34,13-08-2010,951208.65
34,20-08-2010,985152.94
34,27-08-2010,855421.39
34,3/9/2010,964356.74
34,10/9/2010,932240.96
34,17-09-2010,885445.47
34,24-09-2010,867539.07
34,1/10/2010,865709.11
34,8/10/2010,931710.67
34,15-10-2010,888703.62
34,22-10-2010,936293.6
34,29-10-2010,926294.02
34,5/11/2010,972292.31
34,12/11/2010,979730.78
34,19-11-2010,955766.33
34,26-11-2010,1309476.68
34,3/12/2010,1001512.21
34,10/12/2010,1086661.02
34,17-12-2010,1227148.13
34,24-12-2010,1620748.25
34,31-12-2010,902109.69
34,7/1/2011,900646.94
34,14-01-2011,898610.33
34,21-01-2011,891025.39
34,28-01-2011,836717.75
34,4/2/2011,971932.87
34,11/2/2011,1015654.6
34,18-02-2011,1062629.3
34,25-02-2011,953331.45
34,4/3/2011,963910.81
34,11/3/2011,943951.67
34,18-03-2011,1014218.8
34,25-03-2011,922898.38
34,1/4/2011,884233.67
34,8/4/2011,975479.83
34,15-04-2011,941829
34,22-04-2011,1051518.45
34,29-04-2011,895973.02
34,6/5/2011,965853.58
34,13-05-2011,966232.69
34,20-05-2011,945018.83
34,27-05-2011,941311.83
34,3/6/2011,947229.24
34,10/6/2011,943912.77
34,17-06-2011,968258.09
34,24-06-2011,923795.04
34,1/7/2011,911106.22
34,8/7/2011,926934.57
34,15-07-2011,903882.96
34,22-07-2011,913236.62
34,29-07-2011,851461.9
34,5/8/2011,942236.45
34,12/8/2011,956251.18
34,19-08-2011,960418.54
34,26-08-2011,871404.6
34,2/9/2011,926455.64
34,9/9/2011,930506.14
34,16-09-2011,927249.61
34,23-09-2011,902852.73
34,30-09-2011,871847.85
34,7/10/2011,954069.45
34,14-10-2011,911788.79
34,21-10-2011,953693.23
34,28-10-2011,958063.87
